link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-aadi-allure-kanjurmarg-east-central-mumbai-suburbs-800-sq-ft-spid-S86064900,"Aadi Allure
4.3","2 BHK Flat in Kanjurmarg East, Mumbai",₹1.7 Cr,800 sqft,2 BHK,(2 Baths),Super Built-up Area,1496,"Super Built up area 800
(74.32 sq.m.)
Built Up area: 760 sq.ft. (70.61 sq.m.)
Carpet area: 730 sq.ft. (67.82 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ghatkopar-east-central-mumbai-suburbs-750-sq-ft-spid-U86076534,"Sky Estella, Ghatkopar East","2 BHK Flat in Ghatkopar East, Mumbai",₹2.65 Cr,750 sqft,2 BHK,(2 Baths),Carpet Area,1497,"Carpet area: 750
(69.68 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gangar-avighna-ghatkopar-east-central-mumbai-suburbs-780-sq-ft-spid-V86066514,Gangar Avighna,"2 BHK Flat in Ghatkopar East, Mumbai",₹2.65 Cr,780 sqft,2 BHK,(2 Baths),Carpet Area,1498,"Carpet area: 780
(72.46 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sky-city-by-oberoi-realty-borivali-east-mumbai-andheri-dahisar-2197-sq-ft-r1-spid-R81211831,"Sky City by Oberoi Realty
4.2","4 BHK Flat in Borivali East, Mumbai",₹7 Cr,"2,197 sqft",4 BHK,(4 Baths),Super Built-up Area,1499,"Super Built up area 2197
(204.11 sq.m.)
Built Up area: 1868 sq.ft. (173.54 sq.m.)
Carpet area: 1332 sq.ft. (123.75 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-zen-world-kanjurmarg-east-central-mumbai-suburbs-800-sq-ft-spid-J86021238,"Kanakia Zen World
3.3","2 BHK Flat in Kanjurmarg East, Mumbai",₹1.9 Cr,800 sqft,2 BHK,(2 Baths),Super Built-up Area,1500,"Super Built up area 800
(74.32 sq.m.)
Built Up area: 750 sq.ft. (69.68 sq.m.)
Carpet area: 735 sq.ft. (68.28 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-neelkamal-nicco-residency-jogeshwari-east-mumbai-andheri-dahisar-1862-sq-ft-r5-spid-G76807857,Neelkamal Nicco Residency,"3 BHK Flat in Jogeshwari East, Mumbai",₹2.63 Cr,"1,862 sqft",3 BHK,(3 Baths),Super Built-up Area,1501,"Super Built up area 1862
(172.99 sq.m.)
Built Up area: 1490 sq.ft. (138.43 sq.m.)
Carpet area: 1129 sq.ft. (104.89 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-naman-habitat-andheri-west-mumbai-andheri-dahisar-1805-sq-ft-r3-spid-U78160931,Naman Habitat,"3 BHK Flat in Andheri West, Mumbai",₹3.79 Cr,"1,805 sqft",3 BHK,(3 Baths),Super Built-up Area,1502,
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-neelkamal-nicco-residency-jogeshwari-east-mumbai-andheri-dahisar-2757-sq-ft-r5-spid-P76808313,Neelkamal Nicco Residency,"4 BHK Flat in Jogeshwari East, Mumbai",₹4.16 Cr,"2,757 sqft",4 BHK,(4 Baths),Super Built-up Area,1503,"Super Built up area 2757
(256.13 sq.m.)
Built Up area: 2206 sq.ft. (204.94 sq.m.)
Carpet area: 1671 sq.ft. (155.24 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-piramal-revanta-mulund-west-central-mumbai-suburbs-471-sq-ft-r1-spid-A82344198,"Piramal Revanta
3.8","1 BHK Flat in Mulund West, Mumbai",₹1.15 Cr,471 sqft,1 BHK,(1 Bath),Carpet Area,1504,"Carpet area: 471
(43.76 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-man-aaradhya-one-chembur-west-central-mumbai-1080-sq-ft-spid-T85955606,"Man Aaradhya One
3.8","3 BHK Flat in Chembur West, Mumbai",₹3.89 Cr,"1,080 sqft",3 BHK,(3 Baths),Carpet Area,1505,"Carpet area: 1080
(100.34 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tiara-by-swastik-empire-pant-nagar-central-mumbai-suburbs-1157-sq-ft-spid-D85959776,Tiara by Swastik Empire,"3 BHK Flat in Pant Nagar, Ghatkopar",₹3.71 Cr,"1,157 sqft",3 BHK,(4 Baths),Carpet Area,1506,"Carpet area: 1157
(107.49 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-prem-nagar-legacy-mulund-west-central-mumbai-suburbs-600-sq-ft-spid-L85857444,Prem Nagar Legacy,"2 BHK Flat in Mulund West, Mumbai",₹1.77 Cr,600 sqft,2 BHK,(2 Baths),Built-up Area,1507,"Built Up area: 600
(55.74 sq.m.)
Carpet area: 565 sq.ft. (52.49 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mulund-west-central-mumbai-suburbs-585-sq-ft-spid-L85842716,VP Rd,"2 BHK Flat in Mulund West, Mumbai",₹1.75 Cr,585 sqft,2 BHK,(2 Baths),Carpet Area,1508,"Carpet area: 585
(54.35 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-runwal-park-chembur-central-mumbai-2000-sq-ft-spid-C85676148,Runwal park,"4 Bedroom House in Chembur, Mumbai",₹8.85 Cr,"2,000 sqft",4 BHK,(4 Baths),Plot Area,1509,"Plot area 2000
(185.81 sq.m.)
Carpet area: 1580 sq.ft. (146.79 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-charisma-samara-chembur-central-mumbai-773-sq-ft-r1-spid-V73654071,Charisma Samara,"2 BHK Flat in Chembur, Mumbai",₹2.5 Cr,773 sqft,2 BHK,(2 Baths),Carpet Area,1510,"Carpet area: 773
(71.81 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mahindra-lifespaces-splendour-bhandup-west-central-mumbai-suburbs-1150-sq-ft-r17-spid-S55887776,"Mahindra Lifespaces Splendour
4.3","3 BHK Flat in Bhandup West, Mumbai",₹3.1 Cr,"1,150 sqft",3 BHK,(3 Baths),Carpet Area,1511,"Carpet area: 1150
(106.84 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-godrej-rks-chembur-central-mumbai-1680-sq-ft-spid-Z85560016,"Godrej RKS
4.0","3 BHK Flat in Chembur, Mumbai",₹7.75 Cr,"1,680 sqft",3 BHK,(3 Baths),Carpet Area,1512,"Carpet area: 1680
(156.08 sq.m.)  
sq.ft."
https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-godrej-rks-chembur-central-mumbai-3027-sq-ft-spid-G85560354,"Godrej RKS
4.0","5 BHK Flat in Chembur, Mumbai",₹16 Cr,"3,027 sqft",5 BHK,(5 Baths),Carpet Area,1513,"Carpet area: 3027
(281.22 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-romell-orbis-andheri-east-mumbai-andheri-dahisar-858-sq-ft-spid-L85177828,Romell Orbis,"3 BHK Flat in Andheri East, Mumbai",₹2.38 Cr,858 sqft,3 BHK,(3 Baths),Carpet Area,1514,"Carpet area: 858
(79.71 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-988-sq-ft-spid-A84799344,Solaris,"3 BHK Flat in Chembur, Mumbai",₹3.65 Cr,988 sqft,3 BHK,(3 Baths),Carpet Area,1515,"Carpet area: 988
(91.79 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-1131-sq-ft-r2-spid-J82097102,Le Parc,"3 BHK Flat in Chembur, Mumbai",₹4.85 Cr,"1,131 sqft",3 BHK,(3 Baths),Carpet Area,1516,"Carpet area: 1131
(105.07 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-988-sq-ft-spid-F85421884,Vikas Villa,"3 BHK Flat in Chembur, Mumbai",₹3.45 Cr,988 sqft,3 BHK,(3 Baths),Carpet Area,1517,"Carpet area: 988
(91.79 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-680-sq-ft-spid-J85419920,Aura,"2 BHK Flat in Chembur, Mumbai",₹2.35 Cr,680 sqft,2 BHK,(2 Baths),Carpet Area,1518,"Carpet area: 680
(63.17 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-680-sq-ft-spid-R85419786,Krishna Niwas,"2 BHK Flat in Chembur, Mumbai",₹2.62 Cr,680 sqft,2 BHK,(2 Baths),Carpet Area,1519,"Carpet area: 680
(63.17 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-terraform-dwarka-ghatkopar-east-central-mumbai-suburbs-743-sq-ft-spid-I85386524,Terraform Dwarka,"2 BHK Flat in Ghatkopar East, Mumbai",₹2.1 Cr,743 sqft,2 BHK,(2 Baths),Super Built-up Area,1520,"Super Built up area 743
(69.03 sq.m.)
Built Up area: 738 sq.ft. (68.56 sq.m.)
Carpet area: 733 sq.ft. (68.1 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-andheri-west-mumbai-andheri-dahisar-700-sq-ft-spid-G85330502,LILA APARTMENT,"2 BHK Flat in Andheri West, Mumbai",₹2.29 Cr,700 sqft,2 BHK,(2 Baths),Super Built-up Area,1521,"Super Built up area 700
(65.03 sq.m.)
Built Up area: 620 sq.ft. (57.6 sq.m.)
Carpet area: 580 sq.ft. (53.88 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-740-sq-ft-spid-A85264224,LD Viceroy,"2 BHK Flat in Chembur, Mumbai",₹2.55 Cr,740 sqft,2 BHK,(2 Baths),Carpet Area,1522,"Carpet area: 740
(68.75 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-regent-deepa-chs-vile-parle-east-western-mumbai-1006-sq-ft-spid-G85113786,Regent Deepa CHS,"3 BHK Flat in Vile Parle East, Mumbai",₹5 Cr,"1,006 sqft",3 BHK,(3 Baths),Carpet Area,1523,"Carpet area: 1006
(93.46 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-mulund-east-central-mumbai-suburbs-600-sq-ft-r1-spid-Y82610648,Manisha Prime,"1 BHK Flat in Mulund East, Mumbai",₹1.3 Cr,600 sqft,1 BHK,(2 Baths),Built-up Area,1524,"Built Up area: 600
(55.74 sq.m.)
Carpet area: 425 sq.ft. (39.48 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mulund-east-central-mumbai-suburbs-900-sq-ft-r1-spid-X82606770,Manisha pime,"3 BHK Flat in Mulund East, Mumbai",₹2.3 Cr,900 sqft,3 BHK,(2 Baths),Built-up Area,1525,"Built Up area: 900
(83.61 sq.m.)
Carpet area: 766 sq.ft. (71.16 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-prestige-jasdan-classic-mahalaxmi-south-mumbai-3898-sq-ft-spid-L84828138,Prestige Jasdan Classic,"4 BHK Flat in Mahalaxmi, Mumbai",₹14.5 Cr,"3,898 sqft",4 BHK,(4 Baths),Super Built-up Area,1526,"Super Built up area 3898
(362.14 sq.m.)
Built Up area: 3798 sq.ft. (352.85 sq.m.)
Carpet area: 3202 sq.ft. (297.48 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-green-court-juhu-lane-mumbai-andheri-dahisar-990-sq-ft-spid-P85018052,Green Court,"2 BHK Flat in Juhu Lane, Andheri West",₹2.65 Cr,990 sqft,2 BHK,(2 Baths),Super Built-up Area,1527,"Super Built up area 990
(91.97 sq.m.)
Built Up area: 890 sq.ft. (82.68 sq.m.)
Carpet area: 790 sq.ft. (73.39 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-khande-rao-dongari-mumbai-andheri-dahisar-2165-sq-ft-r2-spid-A75988561,Oberoi Sky City Realty,"4 BHK Flat in Khande Rao Dongari, Borivali East",₹7.5 Cr,"2,165 sqft",4 BHK,(4 Baths),Super Built-up Area,1528,"Super Built up area 2165
(201.14 sq.m.)
Built Up area: 1732 sq.ft. (160.91 sq.m.)
Carpet area: 1312 sq.ft. (121.89 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-trishabh-greens-chembur-central-mumbai-640-sq-ft-spid-U84893014,Trishabh Greens,"1 BHK Flat in Chembur, Mumbai",₹1.41 Cr,640 sqft,1 BHK,(2 Baths),Super Built-up Area,1529,"Super Built up area 640
(59.46 sq.m.)
Built Up area: 520 sq.ft. (48.31 sq.m.)
Carpet area: 413 sq.ft. (38.37 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ajmera-prive-jvpd-scheme-western-mumbai-2200-sq-ft-spid-H84856330,Ajmera Prive,"4 BHK Flat in Jvpd Scheme, Vile Parle",₹11.61 Cr,"2,200 sqft",4 BHK,(4 Baths),Super Built-up Area,1530,"Super Built up area 2200
(204.39 sq.m.)
Built Up area: 1900 sq.ft. (176.52 sq.m.)
Carpet area: 1733 sq.ft. (161 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rising-city-ghatkopar-east-central-mumbai-suburbs-631-sq-ft-spid-Z84640534,Rising City,"2 BHK Flat in Ghatkopar East, Mumbai",₹1.65 Cr,631 sqft,2 BHK,(2 Baths),Super Built-up Area,1531,"Super Built up area 631
(58.62 sq.m.)
Built Up area: 626 sq.ft. (58.16 sq.m.)
Carpet area: 621 sq.ft. (57.69 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-dosti-eastern-bay-wadala-east-south-mumbai-2702-sq-ft-spid-Z84764856,Dosti Eastern Bay,"4 BHK Flat in Wadala East, Mumbai",₹5.73 Cr,"2,702 sqft",4 BHK,(4 Baths),Super Built-up Area,1532,"Super Built up area 2702
(251.02 sq.m.)
Built Up area: 2602 sq.ft. (241.73 sq.m.)
Carpet area: 1577 sq.ft. (146.51 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dosti-mezzo-22-sion-east-central-mumbai-suburbs-938-sq-ft-spid-L84777526,Dosti Mezzo 22,"3 BHK Flat in Sion East, Mumbai",₹4.45 Cr,938 sqft,3 BHK,(3 Baths),Carpet Area,32,Dosti Mezzo 22 Sion East
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dosti-mezzo-22-sion-east-central-mumbai-suburbs-938-sq-ft-spid-L84777526,Dosti Mezzo 22,"3 BHK Flat in Sion East, Mumbai",₹4.45 Cr,938 sqft,3 BHK,(3 Baths),Carpet Area,42,"Carpet area: 938
(87.14 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-serendipity-bandra-kurla-complex-western-mumbai-3094-sq-ft-spid-L83943078,Serendipity,"4 BHK Flat in Bandra Kurla Complex, Mumbai",₹11.79 Cr,"3,094 sqft",4 BHK,(4 Baths),Super Built-up Area,259,"Super Built up area 3094
(287.44 sq.m.)
Built Up area: 2994 sq.ft. (278.15 sq.m.)
Carpet area: 1815 sq.ft. (168.62 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-serendipity-bandra-kurla-complex-western-mumbai-2517-sq-ft-spid-N83942912,Serendipity,"3 BHK Flat in Bandra Kurla Complex, Mumbai",₹9.52 Cr,"2,517 sqft",3 BHK,(3 Baths),Super Built-up Area,260,"Super Built up area 2517
(233.84 sq.m.)
Built Up area: 2417 sq.ft. (224.55 sq.m.)
Carpet area: 1465 sq.ft. (136.1 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-arkade-aura-railway-colony-western-mumbai-1889-sq-ft-spid-L84579760,Arkade Aura,"4 BHK Flat in Railway Colony, Santacruz",₹10.34 Cr,"1,889 sqft",4 BHK,(4 Baths),Super Built-up Area,1533,"Super Built up area 1889
(175.49 sq.m.)
Built Up area: 1710 sq.ft. (158.86 sq.m.)
Carpet area: 1613 sq.ft. (149.85 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-castle-yashodeep-chs-oshiwara-mumbai-andheri-dahisar-711-sq-ft-spid-U83540604,Castle Yashodeep CHS,"2 BHK Flat in Oshiwara, Jogeshwari",₹1.85 Cr,711 sqft,2 BHK,(2 Baths),Carpet Area,1534,"Carpet area: 711
(66.05 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-runwal-avenue-kanjurmarg-east-central-mumbai-suburbs-1042-sq-ft-spid-Z84111932,"Runwal Avenue
3.8","2 BHK Flat in Kanjurmarg East, Mumbai",₹1.78 Cr,"1,042 sqft",2 BHK,(2 Baths),Super Built-up Area,1535,"Super Built up area 1042
(96.8 sq.m.)
Built Up area: 942 sq.ft. (87.51 sq.m.)
Carpet area: 571 sq.ft. (53.05 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-oberoi-woods-goregaon-east-mumbai-andheri-dahisar-1480-sq-ft-spid-O84225822,"Oberoi Woods
4.4","2 BHK Flat in Goregaon East, Mumbai",₹5.4 Cr,"1,480 sqft",2 BHK,(2 Baths),Super Built-up Area,1536,"Super Built up area 1480
(137.5 sq.m.)
Built Up area: 1390 sq.ft. (129.14 sq.m.)
Carpet area: 1250 sq.ft. (116.13 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ghatkopar-east-central-mumbai-suburbs-720-sq-ft-spid-O84164120,Waman Apartment,"2 BHK Flat in Ghatkopar East, Mumbai",₹2.15 Cr,720 sqft,2 BHK,(2 Baths),Super Built-up Area,1537,"Super Built up area 720
(66.89 sq.m.)
Built Up area: 715 sq.ft. (66.43 sq.m.)
Carpet area: 710 sq.ft. (65.96 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-zen-world-kanjurmarg-east-central-mumbai-suburbs-1150-sq-ft-r2-spid-W81014559,"Kanakia Zen World
3.3","2 BHK Flat in Kanjurmarg East, Mumbai",₹2.1 Cr,"1,150 sqft",2 BHK,(2 Baths),Super Built-up Area,1538,"Super Built up area 1150
(106.84 sq.m.)
Built Up area: 1000 sq.ft. (92.9 sq.m.)
Carpet area: 750 sq.ft. (69.68 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chembur-central-mumbai-825-sq-ft-r1-spid-O81944824,Plot No. 5,"3 BHK Flat in Chembur, Mumbai",₹3.65 Cr,825 sqft,3 BHK,(2 Baths),Carpet Area,1539,"Carpet area: 825
(76.65 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-tw-gardens-kandivali-east-mumbai-andheri-dahisar-1000-sq-ft-spid-D83936222,Wadhwa TW Gardens,"3 BHK Flat in Kandivali East, Mumbai",₹2.85 Cr,"1,000 sqft",3 BHK,(2 Baths),Super Built-up Area,1540,"Super Built up area 1000
(92.9 sq.m.)
Built Up area: 900 sq.ft. (83.61 sq.m.)
Carpet area: 785 sq.ft. (72.93 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-diamond-garden-chembur-east-central-mumbai-1860-sq-ft-spid-R83837412,"Diamond Garden
3.7","4 BHK Flat in Chembur East, Mumbai",₹7.25 Cr,"1,860 sqft",4 BHK,(4 Baths),Carpet Area,1541,"Carpet area: 1860
(172.8 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kanakia-silicon-valley-powai-central-mumbai-suburbs-1534-sq-ft-spid-C83800946,"Kanakia Silicon Valley
3.3","2 BHK Flat in Powai, Mumbai",₹3.01 Cr,"1,534 sqft",2 BHK,(2 Baths),Super Built-up Area,1542,"Super Built up area 1534
(142.51 sq.m.)
Built Up area: 1353 sq.ft. (125.7 sq.m.)
Carpet area: 820 sq.ft. (76.18 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-peninsula-salsette-27-byculla-east-south-mumbai-885-sq-ft-spid-W83775646,"Peninsula Salsette 27
4.0","2 BHK Flat in Byculla East, Mumbai",₹4.86 Cr,885 sqft,2 BHK,(2 Baths),Carpet Area,1543,"Carpet area: 885
(82.22 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-runwal-forests-kanjurmarg-west-central-mumbai-suburbs-1192-sq-ft-spid-X83729762,"Runwal Forests
3.9","3 BHK Flat in Kanjurmarg west, Mumbai",₹3.6 Cr,"1,192 sqft",3 BHK,(3 Baths),Carpet Area,1544,"Carpet area: 1192
(110.74 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shreeji-towers-wadala-east-south-mumbai-744-sq-ft-spid-Q83687510,Shreeji Towers,"2 BHK Flat in Wadala East, Mumbai",₹2.6 Cr,744 sqft,2 BHK,(2 Baths),Carpet Area,1545,"Carpet area: 744
(69.12 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shreeji-towers-wadala-east-south-mumbai-568-sq-ft-spid-D83687210,Shreeji Towers,"2 BHK Flat in Wadala East, Mumbai",₹1.98 Cr,568 sqft,2 BHK,(2 Baths),Carpet Area,1546,"Carpet area: 568
(52.77 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-drushti-sapphire-ghatkopar-east-central-mumbai-suburbs-666-sq-ft-spid-E83585246,Drushti Sapphire,"2 BHK Flat in Ghatkopar East, Mumbai",₹2.1 Cr,666 sqft,2 BHK,(2 Baths),Carpet Area,1547,"Carpet area: 666
(61.87 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-drushti-sapphire-ghatkopar-east-central-mumbai-suburbs-616-sq-ft-spid-A83584312,Drushti Sapphire,"2 BHK Flat in Ghatkopar East, Mumbai",₹1.74 Cr,616 sqft,2 BHK,(2 Baths),Carpet Area,1548,"Carpet area: 616
(57.23 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-drushti-sapphire-ghatkopar-east-central-mumbai-suburbs-607-sq-ft-spid-L83584006,Drushti Sapphire,"2 BHK Flat in Ghatkopar East, Mumbai",₹1.7 Cr,607 sqft,2 BHK,(2 Baths),Carpet Area,1549,"Carpet area: 607
(56.39 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-peninsula-celestia-spaces-parel-south-mumbai-1901-sq-ft-spid-O83856708,Peninsula Celestia Spaces,"3 BHK Flat in Parel, Mumbai",₹5.1 Cr,"1,901 sqft",3 BHK,(3 Baths),Super Built-up Area,1550,"Super Built up area 1901
(176.61 sq.m.)
Carpet area: 1207 sq.ft. (112.13 sq.m.)  
sq.ft."
https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-shri-nav-parasmani-garodia-nagar-central-mumbai-suburbs-1240-sq-ft-spid-U84188892,Shri Nav Parasmani,"4 BHK Flat in Garodia Nagar, Ghatkopar East",₹3.58 Cr,"1,240 sqft",4 BHK,(3 Baths),Carpet Area,1551,"Carpet area: 1240
(115.2 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vikhroli-central-mumbai-suburbs-800-sq-ft-r2-spid-F67845006,Shraddha Pinnacle,"2 BHK Flat in Vikhroli, Mumbai",₹1.35 Cr,800 sqft,2 BHK,(2 Baths),Built-up Area,1552,"Built Up area: 800
(74.32 sq.m.)
Carpet area: 616 sq.ft. (57.23 sq.m.)  
sq.ft."
https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-dahisar-east-mumbai-andheri-dahisar-520-sq-ft-r1-spid-V80881175,Dynamix Dynamix Avanya,"1 BHK Flat in Dahisar East, Mumbai",₹96 Lac,520 sqft,1 BHK,(2 Baths),Built-up Area,477,
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-prime-legacy-dahisar-west-mumbai-andheri-dahisar-1000-sq-ft-spid-Y84366418,Prime Legacy,"3 BHK Flat in Dahisar West, Mumbai",₹2.25 Cr,"1,000 sqft",3 BHK,(3 Baths),Carpet Area,1014,"Carpet area: 1000
(92.9 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chandak-nishchay-dahisar-east-mumbai-andheri-dahisar-583-sq-ft-spid-M84579586,Chandak Nishchay,"2 BHK Flat in Dahisar East, Mumbai",₹1.65 Cr,583 sqft,2 BHK,(2 Baths),Carpet Area,1553,"Carpet area: 583
(54.16 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-wadhwa-viceroy-park-dahisar-west-mumbai-andheri-dahisar-1290-sq-ft-spid-Y84239086,Wadhwa Viceroy Park,"3 BHK Flat in Dahisar West, Mumbai",₹2.35 Cr,"1,290 sqft",3 BHK,(2 Baths),Built-up Area,1554,"Built Up area: 1290
(119.84 sq.m.)
Carpet area: 1180 sq.ft. (109.63 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-chandak-nishchay-dahisar-east-mumbai-andheri-dahisar-583-sq-ft-spid-S84619352,Chandak Nishchay,"2 BHK Flat in Dahisar East, Mumbai",₹1.6 Cr,583 sqft,2 BHK,(2 Baths),Carpet Area,1555,"Carpet area: 583
(54.16 sq.m.)  
sq.ft."
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dynamix-avanya-dahisar-east-mumbai-andheri-dahisar-600-sq-ft-spid-P84260374,"Dynamix Avanya
3.6","2 BHK Flat in Dahisar East, Mumbai",₹1.4 Cr,600 sqft,2 BHK,(2 Baths),Carpet Area,1556,"Carpet area: 600
(55.74 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-chandak-nishchay-dahisar-east-mumbai-andheri-dahisar-736-sq-ft-r5-spid-E74275071,Chandak Nishchay,"3 BHK Flat in Dahisar East, Mumbai",₹1.81 Cr,736 sqft,3 BHK,(3 Baths),Carpet Area,1557,"Carpet area: 736
(68.38 sq.m.)  
sq.ft."
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-maratha-colony-mumbai-andheri-dahisar-975-sq-ft-spid-E85865148,Girnar Tower,"3 BHK Flat in Maratha Colony, Dahisar, Mumbai",₹3.85 Cr,975 sqft,3 BHK,(3 Baths),Carpet Area,1558,"Carpet area: 975
(90.58 sq.m.)  
sq.ft."
